transaction_id,customer_id,device_id,merchant_id,timestamp,amount,payment_method,is_international,merchant_category,ip_address_risk_score,device_trust_score,txn_count_last_24h,avg_amount_last_24h,merchant_diversity_last_7d,device_change_flag,location_change_flag,authentication_method,otp_success_rate_customer,past_fraud_count_customer,past_disputes_customer,merchant_historical_fraud_rate,hour_of_day,day_of_week,is_weekend,is_fraud,historical_fraud_rate,velocity_24h,velocity_1h,velocity_7d,customer_tenure_days,location_risk_score,transaction_success_rate_customer,ip_address_country_match,previous_chargeback_count,time_of_day,amount_deviation,device_customer_sharing,velocity_ratio_1h_24h,velocity_ratio_24h_7d,combined_risk_index,pred_prob
3249,1561,20712,758,2024-03-13 17:03:00,16340.5,NETBANKING,0,Grocery,0.1146329208807483,0.242240615871732,6,1008.73,4,0,0,PIN,0.4173917052209199,2,1,0.0275430910741142,17,2,0,0,0.75,6,1,18,0,0,0.4173917052209199,1,1,17,5857.221428571429,7,0.16663889351774702,0.3333148158435642,0.34145037130470096,0.13670648450339554
7480,2764,21215,707,2024-03-13 17:07:00,12004.69,UPI,0,Travel,0.4650335221609665,0.4934683744163838,9,11148.98,2,0,0,3DS,0.5811011256607792,2,2,0.094638208,17,2,0,0,0.8,9,2,27,0,0,0.5811011256607792,1,2,17,1536.939166666667,3,0.22219753360737698,0.3333209881115514,0.4197440233650132,0.4025837350598786
35920,3435,26652,657,2024-03-13 17:09:00,16909.96,CARD,0,Gaming,0.2414365108743671,0.5972178360814026,6,6053.53,8,0,0,OTP,0.6219253451095016,1,4,0.1025490972544793,17,2,0,0,0.8333333333333334,6,1,18,0,0,0.6219253451095016,1,4,17,4351.268999999998,7,0.16663889351774702,0.3333148158435642,0.3401638721635922,0.29438164907577397
35238,4759,23953,538,2024-03-13 17:11:00,9584.61,CARD,0,Electronics,0.5803538379908363,0.2016090434159526,9,5500.13,11,0,0,OTP,0.4955132724110823,1,1,0.1290899936414605,17,2,0,1,0.6666666666666666,9,2,27,0,0,0.4955132724110823,1,1,17,553.60142857143,3,0.22219753360737698,0.3333209881115514,0.49293567477568584,0.33505975043219527
21336,1120,26110,755,2024-03-13 17:13:00,18568.93,NETBANKING,0,Electronics,0.74805127,0.6930280526197743,8,6713.01,8,0,0,OTP,0.8431211767636637,2,2,0.1156811391244874,17,2,0,0,0.8,8,1,24,0,0,0.8431211767636637,1,2,17,13365.93,3,0.1249843769528809,0.333319445023124,0.4689459983009427,0.3535644453190589
10943,3581,22385,604,2024-03-13 17:13:00,12610.31,CARD,0,Travel,0.071154976,0.5200646759322011,4,2849.27,1,0,1,OTP,0.6529374415595743,1,0,0.095695205,17,2,0,0,0.5,4,1,12,0,1,0.6529374415595743,1,0,17,3123.0126666666674,6,0.2499375156210947,0.3333055578701775,0.3364725986135598,0.29858982041804455
4474,1545,24694,684,2024-03-13 17:18:00,563.81,CARD,0,Electronics,0.861344563,0.3792439619188739,4,688.8,4,0,0,OTP,0.9727243325804638,2,4,0.099401991,17,2,0,0,0.8571428571428571,4,1,12,0,0,0.9727243325804638,1,4,17,-9328.22153846154,3,0.2499375156210947,0.3333055578701775,0.5738635461447966,0.2760371810726343
36140,2052,27000,604,2024-03-13 17:23:00,4390.37,UPI,0,Utilities,0.082903161,0.6321163703663426,5,2504.45,11,0,0,OTP,0.6220317225139164,1,1,0.1214153425254943,17,2,0,1,0.6666666666666666,5,1,15,0,0,0.6220317225139164,1,1,17,-8488.391,6,0.1999600079984003,0.33331111259249385,0.2560640760651637,0.31929867132478884
487,2336,28794,553,2024-03-13 17:24:00,10443.26,UPI,0,Travel,0.8082922147254824,0.4367481389258703,9,7654.53,8,0,0,OTP,0.5718293762001958,2,1,0.074425773,17,2,0,0,0.75,9,2,27,0,0,0.5718293762001958,1,1,17,-1685.3412499999995,4,0.22219753360737698,0.3333209881115514,0.5200231912324706,0.471004029327082
32484,4522,29679,524,2024-03-13 17:25:00,18198.64,UPI,0,Utilities,0.9004692659311109,0.6378776470858493,6,6267.97,3,0,0,OTP,0.5867513208218944,0,4,0.000744611,17,2,0,1,0.8,6,1,18,0,0,0.5867513208218944,1,4,17,7145.973,8,0.16663889351774702,0.3333148158435642,0.5027141725621633,0.3792321469550634
34409,2200,28439,736,2024-03-13 17:26:00,19881.79,CARD,0,Grocery,0.3829046207635769,0.7841981069875374,10,12086.11,2,0,0,OTP,0.8375101415591806,2,0,0.1499846689083845,17,2,0,0,0.6666666666666666,10,2,30,0,0,0.8375101415591806,1,0,17,11619.78,2,0.19998000199980004,0.3333222225925802,0.32136203194657575,0.27208157487820334
46242,4836,23842,546,2024-03-13 17:29:00,8963.73,UPI,0,Travel,0.2075919853914969,0.8792131921749731,2,3344.3,5,0,0,PIN,0.4655470091932997,1,4,0.1027691589039073,17,2,0,0,0.8333333333333334,2,0,6,0,0,0.4655470091932997,1,4,17,-1275.8192857142858,7,0.0,0.33327778703549404,0.2736554556299026,0.20883990659363788
19173,1050,25765,571,2024-03-13 17:30:00,12279.8,UPI,0,Electronics,0.011904266076762,0.5645577696367616,11,1471.32,8,0,0,OTP,0.6888374199731258,2,4,0.002234348,17,2,0,0,0.8571428571428571,11,2,33,0,0,0.6888374199731258,1,4,17,-2198.99,1,0.181801654395055,0.3333232326293143,0.2625351669242477,0.17415225025808537
26625,2903,27830,702,2024-03-13 17:32:00,1641.73,NETBANKING,0,Grocery,0.6217317725025733,0.9049512047848064,3,745.44,5,1,0,OTP,0.4268774370767159,0,1,0.005227993,17,2,0,0,0.5,3,0,9,0,0,0.4268774370767159,1,1,17,-8506.626153846155,7,0.0,0.33329630041106545,0.3065748893938107,0.2463185222759161
41461,3438,27120,738,2024-03-13 17:34:00,10841.43,UPI,0,Utilities,0.9276805848920732,0.0532891026423576,10,12519.16,4,0,1,PIN,0.5555462037822948,1,4,0.075945411,17,2,0,1,0.8333333333333334,10,2,30,0,1,0.5555462037822948,1,4,17,2881.5472727272727,4,0.19998000199980004,0.3333222225925802,0.749502103805817,0.5962770934553594
9603,1630,26186,554,2024-03-13 17:38:00,12415.44,UPI,0,Electronics,0.0143487872339044,0.5437240779783995,2,783.67,4,0,0,PIN,0.5266043223150597,2,1,0.024982463,17,2,0,0,0.75,2,0,6,0,0,0.5266043223150597,1,1,17,1266.756363636363,10,0.0,0.33327778703549404,0.25055631317449145,0.20694252422661438
49059,2623,22595,571,2024-03-13 17:49:00,1514.72,UPI,0,Travel,0.4155183756505256,0.3255166299590195,2,1758.74,1,0,0,OTP,0.7194581038533612,2,3,0.1356795600707052,17,2,0,0,0.8333333333333334,2,0,6,0,0,0.7194581038533612,1,3,17,-7366.595714285714,3,0.0,0.33327778703549404,0.45335476538416153,0.27216293275045833
28260,2160,20679,728,2024-03-13 17:49:00,11464.74,UPI,0,Electronics,0.6473703368561402,0.9171299872978026,9,9689.01,2,0,0,OTP,0.7931432061006816,1,2,0.040412579,17,2,0,0,0.75,9,2,27,0,0,0.7931432061006816,1,2,17,-427.9609090909089,4,0.22219753360737698,0.3333209881115514,0.3688676193972816,0.3851313704652427
14515,2576,28907,519,2024-03-13 17:51:00,5431.99,UPI,0,Grocery,0.8231924731928091,0.2244937941620295,4,7857.74,11,1,1,OTP,0.8315040579369379,2,2,0.059512289200811,17,2,0,1,0.8,4,1,12,0,1,0.8315040579369379,1,2,17,-5246.49375,4,0.2499375156210947,0.3333055578701775,0.673961440965599,0.494263179327838
22205,4550,25406,695,2024-03-13 17:56:00,15997.84,UPI,0,Travel,0.097788146,0.2203417121032675,7,2184.82,5,1,0,OTP,0.6342417875178354,1,4,0.07060097,17,2,0,0,0.8333333333333334,7,1,21,0,0,0.6342417875178354,1,4,17,4580.803333333333,5,0.142836737608913,0.3333174610732822,0.3660549620460132,0.24240947686570316
12292,3600,23970,558,2024-03-13 17:57:00,14973.58,NETBANKING,0,Electronics,0.4917923193411163,0.106912735034468,3,3338.07,4,0,0,OTP,0.629075578,0,4,0.1448778866612529,17,2,0,0,0.8,3,0,9,0,0,0.629075578,1,4,17,6246.578571428572,6,0.0,0.33329630041106545,0.5151307261276918,0.3478224740369394
27680,3033,28877,538,2024-03-13 18:02:00,7178.14,UPI,0,Fashion,0.8663429469442733,0.066375257,10,465.69,4,0,0,OTP,0.5201929742470465,0,1,0.027119819,18,2,0,0,0.5,10,2,30,0,0,0.5201929742470465,1,1,18,-4131.0085714285715,2,0.19998000199980004,0.3333222225925802,0.552051796483282,0.3880405321752398
16301,3399,20120,580,2024-03-13 18:03:00,73.43,UPI,0,Fashion,0.936854997030046,0.2584483570471638,7,11499.7,4,0,0,3DS,0.5658081503662389,0,4,0.1472597882084381,18,2,0,0,0.8,7,1,21,0,0,0.5658081503662389,1,4,18,-10221.532,3,0.142836737608913,0.3333174610732822,0.6188187853412687,0.3892962617238056
26039,2591,25109,644,2024-03-13 18:03:00,8702.65,UPI,0,Gaming,0.3987355322309779,0.9016719901490646,1,12522.13,4,0,0,OTP,0.9167428698772014,1,4,0.1442813216965021,18,2,0,0,0.8333333333333334,1,0,3,0,0,0.9167428698772014,1,4,18,-3855.267333333335,5,0.0,0.33322225924691773,0.33480919264544756,0.3545723161884802
7831,1712,28465,655,2024-03-13 18:04:00,17979.98,UPI,0,Utilities,0.912589723,0.5729081600491649,6,6657.85,3,0,0,NONE,0.482001015,0,3,0.030095997,18,2,0,0,0.75,6,1,18,0,0,0.482001015,1,3,18,7638.468333333332,4,0.16663889351774702,0.3333148158435642,0.515214484290167,0.4145053258559319
27809,4794,21688,754,2024-03-13 18:05:00,11159.05,CARD,0,Electronics,0.9860540714401496,0.6071371775716325,4,10240.21,7,0,0,NONE,0.5719827508124145,2,4,0.0232672267896974,18,2,0,0,0.8571428571428571,4,1,12,0,0,0.5719827508124145,1,4,18,-498.3125,5,0.2499375156210947,0.3333055578701775,0.5504708027042292,0.2916389633996028
5368,3330,24556,613,2024-03-13 18:07:00,3359.94,CARD,0,Utilities,0.917230864,0.2604808749379067,11,12111.62,4,0,0,OTP,0.7388040068110661,2,1,0.113801991943161,18,2,0,0,0.75,11,2,33,0,0,0.7388040068110661,1,1,18,-7522.454,4,0.181801654395055,0.3333232326293143,0.5958334826010508,0.35109254867675826
30850,3035,23744,676,2024-03-13 18:07:00,2638.83,CARD,0,Gaming,0.06326157,0.2834600960188086,9,5613.31,5,0,0,PIN,0.8468652585969052,0,3,0.057746085,18,2,0,0,0.75,9,2,27,0,0,0.8468652585969052,1,3,18,-5965.379166666666,6,0.22219753360737698,0.3333209881115514,0.32383566879623826,0.26458472710152847
25745,3950,22110,645,2024-03-13 18:11:00,10474.73,UPI,0,Gaming,0.080533183,0.508937312,5,6028.11,9,0,0,3DS,0.5402120174490417,2,3,0.0258475802455224,18,2,0,0,0.8333333333333334,5,1,15,0,0,0.5402120174490417,1,3,18,1.08642857142695,5,0.1999600079984003,0.33331111259249385,0.29420867521577115,0.27345198892005296
13901,4933,29318,565,2024-03-13 18:11:00,19434.79,WALLET,0,Electronics,0.3714874509520491,0.1590864051452538,2,3104.62,10,0,0,PIN,0.7115959941867993,1,1,0.120871465556013,18,2,0,0,0.6666666666666666,2,0,6,0,0,0.7115959941867993,1,1,18,9838.833750000002,5,0.0,0.33327778703549404,0.4371365807010999,0.2857871829145562
34583,3767,23427,773,2024-03-13 18:15:00,15696.78,CARD,0,Gaming,0.6362249399598675,0.616665929,11,1966.58,5,0,0,OTP,0.6639153792847317,1,0,0.1446490557639406,18,2,0,0,0.5,11,2,33,0,0,0.6639153792847317,1,0,18,6110.935333333333,2,0.181801654395055,0.3333232326293143,0.39646410734074844,0.3221731230820599
42182,4587,24095,724,2024-03-13 18:16:00,16750.17,UPI,0,Travel,0.27995391,0.064125396,9,13904.68,3,0,1,NONE,0.60167904,0,2,0.084708134,18,2,0,0,0.6666666666666666,9,2,27,0,1,0.60167904,1,2,18,7133.013076923075,3,0.22219753360737698,0.3333209881115514,0.5214360539333333,0.40644698902972537
21185,2870,23095,503,2024-03-13 18:17:00,4696.63,UPI,1,Gaming,0.8619753091506696,0.3651788205443806,10,10091.23,3,0,0,NONE,0.6974411331653187,2,2,0.070758263,18,2,0,0,0.8,10,2,30,0,0,0.6974411331653187,1,2,18,-3600.3614285714275,6,0.19998000199980004,0.3333222225925802,0.5597084812363248,0.4628762916219588
36853,3859,25110,774,2024-03-13 18:22:00,6596.46,UPI,0,Utilities,0.5660708623272163,0.6324736354319452,6,7580.05,1,0,0,OTP,0.546876811,2,0,0.008450379,18,2,0,0,0.6666666666666666,6,1,18,0,0,0.546876811,1,0,18,-2777.351428571429,7,0.16663889351774702,0.3333148158435642,0.3783499407451092,0.4215631960098867
37337,2123,22699,586,2024-03-13 18:24:00,7628.94,UPI,0,Grocery,0.8919977242468384,0.7118324721862076,6,340.97,3,0,1,OTP,0.6231056375181696,1,0,0.049404208,18,2,0,0,0.5,6,1,18,0,1,0.6231056375181696,1,0,18,765.9257142857141,4,0.16663889351774702,0.3333148158435642,0.53511366443681,0.5527436454250836
17263,2333,29810,547,2024-03-13 18:26:00,14330.84,NETBANKING,0,Electronics,0.8915642924841992,0.3895541903326718,4,4312.15,5,0,1,OTP,0.9398971264776358,1,3,0.063414715,18,2,0,1,0.8,4,1,12,0,1,0.9398971264776358,1,3,18,4771.926153846154,4,0.2499375156210947,0.3333055578701775,0.6622413926787253,0.49051166711199323
36275,1848,28185,757,2024-03-13 18:34:00,2039.54,NETBANKING,0,Travel,0.1358261939505241,0.6056066451794724,10,14810.89,6,1,0,OTP,0.9578424829640132,0,2,0.1456390345845417,18,2,0,1,0.6666666666666666,10,2,30,0,0,0.9578424829640132,1,2,18,-6417.759000000001,7,0.19998000199980004,0.3333222225925802,0.2820876693995044,0.16720797199484208
11895,3152,23738,772,2024-03-13 18:39:00,14350.22,UPI,0,Grocery,0.8774041916101234,0.9531882467705792,6,3520.58,8,1,0,OTP,0.925941761,0,1,0.098032037,18,2,0,0,0.5,6,1,18,0,0,0.925941761,1,1,18,2146.5949999999993,5,0.16663889351774702,0.3333148158435642,0.39219001552892113,0.38546149188481127
6172,2265,25118,519,2024-03-13 18:39:00,2166.13,WALLET,0,Gaming,0.785609206,0.7648435731970334,2,1378.43,3,0,0,3DS,0.847682792,1,3,0.1252989788711423,18,2,0,0,0.8,2,0,6,0,0,0.847682792,1,3,18,-9432.471428571429,5,0.0,0.33327778703549404,0.46777384293482177,0.37088722971793386
33466,3614,24820,745,2024-03-13 18:41:00,1557.85,CARD,0,Electronics,0.9970713470893572,0.365232588,9,10120.02,8,0,0,3DS,0.7953223420734705,0,4,0.0229654600502163,18,2,0,0,0.8,9,2,27,0,0,0.7953223420734705,1,4,18,-7347.754999999999,5,0.22219753360737698,0.3333209881115514,0.5906679785368504,0.29864559423285436
41775,2835,20500,596,2024-03-13 18:42:00,8421.11,UPI,0,Utilities,0.085975725,0.3094775986768225,0,4514.09,1,0,0,3DS,0.4150626219651831,0,1,0.073751309,18,2,0,0,0.5,0,0,0,0,0,0.4150626219651831,1,1,18,-1815.9299999999985,7,0.0,0.0,0.2786474595646355,0.30421369490937916
13140,4593,29569,512,2024-03-13 18:45:00,7002.81,UPI,0,Gaming,0.2838963321585018,0.4351034943439616,11,8951.3,11,0,0,OTP,0.581892214,1,0,0.037639377,18,2,0,0,0.5,11,2,33,0,0,0.581892214,1,0,18,-1013.7399999999998,3,0.181801654395055,0.3333232326293143,0.30567607617875825,0.32084121634230317
42342,2730,28301,683,2024-03-13 18:45:00,19220.93,UPI,0,Utilities,0.9427592155729516,0.7939805483379667,3,10151.31,9,0,0,NONE,0.482962791,0,0,0.1317651557801436,18,2,0,0,0.0,3,0,9,0,0,0.482962791,1,0,18,7794.266,1,0.0,0.33329630041106545,0.35038468616032087,0.3167970052711834
39473,4840,26681,644,2024-03-13 18:45:00,3125.8,UPI,0,Travel,0.3117163597105972,0.5420057836332762,5,9409.73,7,0,0,OTP,0.996827046,0,2,0.072842726,18,2,0,0,0.6666666666666666,5,1,15,0,0,0.996827046,1,2,18,-6690.128461538462,5,0.1999600079984003,0.33331111259249385,0.33301562971985726,0.31300679949138527
27299,4988,25694,519,2024-03-13 18:45:00,13744.29,WALLET,0,Travel,0.616242688,0.4380295770477442,0,14212.73,2,0,0,OTP,0.718191565,0,4,0.081896991,18,2,0,0,0.8,0,0,0,0,0,0.718191565,1,4,18,2606.3775000000005,6,0.0,0.0,0.4736462891904512,0.2791552483281122
25060,1652,29137,751,2024-03-13 18:46:00,19091.13,CARD,0,Grocery,0.067002539,0.2173668960921293,1,505.9,7,0,0,OTP,0.7302919497616904,1,4,0.1429300758797141,18,2,0,1,0.8333333333333334,1,0,3,0,0,0.7302919497616904,1,4,18,7924.502,3,0.0,0.33322225924691773,0.37188006432418363,0.2457750715997107
44585,3180,22401,601,2024-03-13 18:47:00,18047.35,CARD,0,Electronics,0.8114131072182963,0.1156096271797796,7,7029.41,1,0,0,NONE,0.5115693485432736,1,3,0.0271517837300844,18,2,0,1,0.8,7,1,21,0,0,0.5115693485432736,1,3,18,9099.699999999999,4,0.142836737608913,0.3333174610732822,0.5857323634755499,0.33633968986660223
8643,4624,28142,720,2024-03-13 18:54:00,19253.83,WALLET,0,Travel,0.8652539152342864,0.652734064,0,6225.96,7,0,0,OTP,0.9886321782026432,1,0,0.094627784,18,2,0,0,0.5,0,0,0,0,0,0.9886321782026432,1,0,18,9869.382727272729,3,0.0,0.0,0.44795491857028596,0.27888067519704834
24711,3607,21692,555,2024-03-13 18:57:00,4184.37,NETBANKING,0,Grocery,0.2224553018355779,0.0126740285043178,1,5066.92,2,0,0,OTP,0.7005446843228098,1,0,0.063934663,18,2,0,0,0.5,1,0,3,0,0,0.7005446843228098,1,0,18,-6603.089090909091,6,0.0,0.33322225924691773,0.37698871744980983,0.1592795728836745
13900,4561,29543,673,2024-03-13 19:01:00,17525.83,UPI,0,Fashion,0.6697427201080202,0.043900235,0,1028.65,9,0,0,PIN,0.8625911695550703,2,3,0.145394924044531,19,2,0,0,0.8333333333333334,0,0,0,0,0,0.8625911695550703,1,3,19,6417.268000000002,3,0.0,0.0,0.587888420507979,0.37184236197223697
40119,3598,26665,517,2024-03-13 19:02:00,9973.04,UPI,0,Utilities,0.7781065167067629,0.063842081,7,10481.12,1,1,0,3DS,0.68916011,0,4,0.1370681828372259,19,2,0,0,0.8,7,1,21,0,0,0.68916011,1,4,19,1107.8242857142868,5,0.142836737608913,0.3333174610732822,0.6080771753794741,0.39507184620660146
49917,4686,22949,659,2024-03-13 19:03:00,18880.42,NETBANKING,0,Electronics,0.536859847,0.3820131065566914,1,4274.51,6,0,1,OTP,0.4347739169975165,0,2,0.066532098,19,2,0,0,0.6666666666666666,1,0,3,0,1,0.4347739169975165,1,2,19,8149.445294117644,6,0.0,0.33322225924691773,0.531295085721995,0.4166067364813146
13750,1905,21479,718,2024-03-13 19:08:00,8264.33,CARD,0,Fashion,0.9204835682601318,0.1094156896406008,1,2284.07,9,0,1,OTP,0.7805976303826471,1,3,0.071870619,19,2,0,1,0.8,1,0,3,0,1,0.7805976303826471,1,3,19,-2323.2612499999996,4,0.0,0.33322225924691773,0.7286360563499195,0.5489522885482028
32550,2092,22975,578,2024-03-13 19:14:00,15510.78,CARD,0,Fashion,0.5165430850334674,0.510837034,6,9874.07,1,0,0,OTP,0.8532644604698884,2,0,0.1050053757590652,19,2,0,0,0.6666666666666666,6,1,18,0,0,0.8532644604698884,1,0,19,7502.945,3,0.16663889351774702,0.3333148158435642,0.4071299271951866,0.33364112654956246
34754,4703,26185,675,2024-03-13 19:20:00,5177.24,UPI,0,Gaming,0.0333629026473353,0.6980416932689258,10,292.23,5,0,0,PIN,0.9105653428378184,0,2,0.022352570562582,19,2,0,0,0.6666666666666666,10,2,30,0,0,0.9105653428378184,1,2,19,-5612.408000000001,7,0.19998000199980004,0.3333222225925802,0.20820437958626514,0.2592375546030065
12069,4660,20022,655,2024-03-13 19:26:00,11031.09,NETBANKING,1,Gaming,0.5060531843791458,0.9670622624910824,3,3308.88,9,1,0,PIN,0.6825352519437111,1,3,0.0153204773626925,19,2,0,0,0.8,3,0,9,0,0,0.6825352519437111,1,3,19,2903.3355555555563,6,0.0,0.33329630041106545,0.3214675982880658,0.3028023687024855
36229,1406,27197,605,2024-03-13 19:27:00,6386.1,WALLET,0,Grocery,0.9595430797154048,0.082018594,5,5901.57,3,0,0,OTP,0.4216765722245708,0,4,0.0527498662857777,19,2,0,0,0.8,5,1,15,0,0,0.4216765722245708,1,4,19,-4417.860000000001,2,0.1999600079984003,0.33331111259249385,0.6420091783717771,0.2838984785275357
17361,1750,24891,503,2024-03-13 19:31:00,3925.31,UPI,1,Electronics,0.919381487473986,0.7039101443155589,1,4232.24,4,0,0,OTP,0.8338048285360212,1,4,0.089062218,19,2,0,0,0.8333333333333334,1,0,3,0,0,0.8338048285360212,1,4,19,-8404.223636363637,2,0.0,0.33322225924691773,0.5195115276457507,0.35982313599837124
14147,2593,21676,770,2024-03-13 19:34:00,10624.78,CARD,0,Fashion,0.7826557727697933,0.5100480955263302,7,10150.32,7,0,1,OTP,0.6417974650987737,1,4,0.061663949,19,2,0,0,0.8333333333333334,7,1,21,0,1,0.6417974650987737,1,4,19,1222.9133333333339,8,0.142836737608913,0.3333174610732822,0.6117865691923385,0.4931248907461799
39727,3375,24722,697,2024-03-13 19:40:00,8955.33,WALLET,0,Utilities,0.2693279071785881,0.4843323202461457,7,14489.87,3,0,0,OTP,0.7272900019249132,0,3,0.1355272827676036,19,2,0,0,0.75,7,1,21,0,0,0.7272900019249132,1,3,19,-3335.75,7,0.142836737608913,0.3333174610732822,0.361037364657868,0.27703228265111074
3800,1219,28355,634,2024-03-13 19:41:00,2131.18,CARD,0,Grocery,0.4690861587500888,0.2163386589104744,8,10842.67,9,0,0,OTP,0.9653638910030498,0,1,0.01048859,19,2,0,0,0.5,8,1,24,0,0,0.9653638910030498,1,1,19,-8742.401666666667,4,0.1249843769528809,0.333319445023124,0.3995558338429318,0.31174696441506755
17937,3886,27175,542,2024-03-13 19:42:00,15992.33,CARD,0,Gaming,0.2971843507796847,0.7837023006572176,0,4754.21,7,0,0,3DS,0.807472835,2,0,0.093219263,19,2,0,0,0.6666666666666666,0,0,0,0,0,0.807472835,1,0,19,6542.6909090909085,1,0.0,0.0,0.28439203103579525,0.21991691116771223
19807,4561,20633,556,2024-03-13 19:43:00,4652.05,CARD,0,Gaming,0.264146000446353,0.3803288947204595,7,3683.22,11,0,0,3DS,0.94826421,2,3,0.099466943,19,2,0,0,0.8333333333333334,7,1,21,0,0,0.94826421,1,3,19,-7039.900000000001,5,0.142836737608913,0.3333174610732822,0.38973807645648073,0.30794947374443093
41104,3062,27559,579,2024-03-13 19:44:00,13873.87,CARD,0,Fashion,0.8936461895902915,0.2225114566700645,6,4507.9,5,1,0,PIN,0.4839935379822739,0,2,0.053030573,19,2,0,0,0.6666666666666666,6,1,18,0,0,0.4839935379822739,1,2,19,3466.8554545454554,6,0.16663889351774702,0.3333148158435642,0.5675310134764079,0.3509266666199661
45853,3003,25972,728,2024-03-13 19:44:00,12213.7,NETBANKING,0,Fashion,0.7574505303460694,0.5273772005882102,3,14780.17,3,0,0,OTP,0.5894988131638709,2,2,0.046555247,19,2,0,0,0.8,3,0,9,0,0,0.5894988131638709,1,2,19,4392.702307692309,5,0.0,0.33329630041106545,0.4910707683861788,0.3259096772803208
3255,1946,23492,631,2024-03-13 19:45:00,8686.29,UPI,0,Travel,0.3499656944398033,0.9158699380843912,9,13966.68,3,0,0,NONE,0.533901943,2,0,0.072491766,19,2,0,0,0.6666666666666666,9,2,27,0,0,0.533901943,1,0,19,-1986.4526666666643,2,0.22219753360737698,0.3333209881115514,0.26964740724839603,0.3300388418839645
28952,4188,25012,726,2024-03-13 19:46:00,13900.26,CARD,0,Fashion,0.3909045960185491,0.0203343069182112,2,13574.43,9,0,0,OTP,0.917768324737362,0,0,0.049291217,19,2,0,0,0.0,2,0,6,0,0,0.917768324737362,1,0,19,6684.214,6,0.0,0.33327778703549404,0.3230627608219225,0.3134196609563701
24023,2000,27108,623,2024-03-13 19:50:00,15859.72,WALLET,0,Utilities,0.5189501403457587,0.5739223958172165,10,3556.38,4,0,1,OTP,0.9707882291240476,0,2,0.0347648367095223,19,2,0,0,0.6666666666666666,10,2,30,0,1,0.9707882291240476,1,2,19,5854.403999999999,5,0.19998000199980004,0.3333222225925802,0.4811868636155221,0.5158248898115854
7738,3480,20879,680,2024-03-13 19:52:00,1059.32,NETBANKING,0,Electronics,0.7407457213697417,0.7992345488352393,6,10534.93,4,0,0,OTP,0.5382514788662439,2,2,0.1061179062003598,19,2,0,0,0.8,6,1,18,0,0,0.5382514788662439,1,2,19,-7994.237500000001,6,0.16663889351774702,0.3333148158435642,0.4436003878839466,0.3583336409129161
11509,1780,28484,642,2024-03-13 19:55:00,331.78,CARD,0,Electronics,0.8952553657311856,0.600452775,1,3956.23,8,0,0,OTP,0.6888583815022631,1,3,0.1240371086900853,19,2,0,0,0.8,1,0,3,0,0,0.6888583815022631,1,3,19,-8945.317142857142,4,0.0,0.33322225924691773,0.5332934764573728,0.34469747953168023
25762,1417,23127,603,2024-03-13 19:56:00,192.68,WALLET,0,Fashion,0.2058412072242235,0.3746166922387526,11,3170.42,6,1,0,OTP,0.4447835524118511,2,2,0.1396808628978446,19,2,0,1,0.8,11,2,33,0,0,0.4447835524118511,1,2,19,-10020.224999999999,4,0.181801654395055,0.3333232326293143,0.37476519629908545,0.1661797288747607
49344,4397,25684,794,2024-03-13 19:57:00,16413.58,CARD,0,Gaming,0.3190061983292594,0.001946243,6,2258.36,8,0,0,3DS,0.8474624518912066,1,4,0.1121127538334116,19,2,0,0,0.8333333333333334,6,1,18,0,0,0.8474624518912066,1,4,19,6267.908333333335,6,0.16663889351774702,0.3333148158435642,0.4844018283321268,0.32003609262289207
38120,2270,21681,773,2024-03-13 19:58:00,17684.6,UPI,0,Electronics,0.2777616454244281,0.2503052889200899,8,14536.78,11,0,0,OTP,0.8166419747371473,0,3,0.083782361,19,2,0,0,0.75,8,1,24,0,0,0.8166419747371473,1,3,19,8765.158888888887,2,0.1249843769528809,0.333319445023124,0.40002390804331045,0.3032882101272031
28281,2391,26113,681,2024-03-13 19:59:00,5065.43,CARD,0,Gaming,0.7020901702839586,0.6342398563425755,8,9133.08,11,0,0,OTP,0.589279603,1,0,0.003834664,19,2,0,0,0.5,8,1,24,0,0,0.589279603,1,0,19,-3763.6525,6,0.1249843769528809,0.333319445023124,0.3845460126166725,0.2958274124650276
27575,3309,20975,519,2024-03-13 20:07:00,4772.46,CARD,0,Electronics,0.5900187346816826,0.5315060317469885,2,1789.64,1,0,0,PIN,0.4362169182634706,0,3,0.1299077513600116,20,2,0,0,0.75,2,0,6,0,0,0.4362169182634706,1,3,20,-9016.854000000003,8,0.0,0.33327778703549404,0.44668596432710944,0.3412616046933709
2276,2699,22043,646,2024-03-13 20:15:00,1307.02,UPI,0,Electronics,0.8931629873636596,0.7460930050937014,1,7575.31,10,0,1,OTP,0.4763138485778041,1,4,0.1186382337589146,20,2,0,0,0.8333333333333334,1,0,3,0,1,0.4763138485778041,1,4,20,-8684.247777777779,5,0.0,0.33322225924691773,0.6091246086088072,0.4646744777685334
18425,3807,21833,603,2024-03-13 20:17:00,2690.56,UPI,0,Gaming,0.7227103141430788,0.6694723984415523,9,14175.12,8,0,1,OTP,0.6091109485792343,2,4,0.0141436692501564,20,2,0,0,0.8571428571428571,9,2,27,0,1,0.6091109485792343,1,4,20,-7310.5223076923085,5,0.22219753360737698,0.3333209881115514,0.5571759198332159,0.5408780325960546
